GRUPO;CONSULTA_PORTAL;TIPO_CONSULTA;FILTRO;CAMPO_PORTAL;MIGALHA;PERMITE_SELECAO;PERMITE_CLIQUE;POSSUI_TOOLTIP;TOOLTIP_DESCRICAO_PORTAL;OBSERVACAO;CAMPO_DERIVADO;ORIGEM_DADOS;CAMPO_ORIGEM_DADOS;DIMENSAO_ORIGEM_DADOS;TOOLTIP_ORIGEM_DADOS
Convênios;Convênios / Parcerias de Saída de Recursos;Pesquisa Básica;Convenente / OSC Parceira;Valor Interveniente / Outras Fontes Atualizado;Página Inicial / Convênios / Convênio / Parcerias de Saída de Recursos / Convenente/OSC Parceiras;não;não;sim;Valor financeiro previsto no convênio / parceria para o interveniente (entidade pública ou privada que participa do convênio para manifestar consentimento ou assumir obrigações) ou outros partícipes repassar ao convenente, incluidno termos aditivos.;;;;;;
Convênios;Convênios / Parcerias de Saída de Recursos;Pesquisa Básica;Convenente / OSC Parceira;Valor Contrapartida Atualizado;Página Inicial / Convênios / Convênio / Parcerias de Saída de Recursos / Convenente/OSC Parceiras;não;não;sim;Valor financeiro previsto no convênio / parceira referente a contrapartida financeira a ser dada pelo convenente (entidade ou pessoa que firmou a parceria com o órgão concedente), incluindo termos aditivos;;;;;;
Convênios;Convênios / Parcerias de Saída de Recursos;Pesquisa Básica;Convenente / OSC Parceira;Valor Total Atualizado;Página Inicial / Convênios / Convênio / Parcerias de Saída de Recursos / Convenente/OSC Parceiras;não;não;sim;Valor financeiro total do convênio/parceria, incluindo termos aditivos. Refere-se à soma dos valores do concedente / órgão ou entidade estadual parceiro, emenda parlamentar, interveniente, outras fontes, contrapartida e rendimentos financeiros provenientes da aplicação dos recursos depositados na conta bancária do convênio / parceira.;;;;;;
Convênios;Convênios / Parcerias de Saída de Recursos;Pesquisa Básica;Convenente / OSC Parceira;Valor Repassado pelo Concedente / Órgão ou Entidade Estadual Parceiro;Página Inicial / Convênios / Convênio / Parcerias de Saída de Recursos / Convenente/OSC Parceiras;não;não;sim;Valor financeiro repassado pelo concedente/órgão ou entidade estadual parceiro ao convenente / Organização da Sociedade Civil (OSC) parceria, referente ao(s) convênios(s)/parceria(s) firmados(s) entre as partes por meio de pagamento via SIAFI. Abrange o valor do concedente / órgão ou entidade estadual parceiro, das emendas parlamentares e outras funções. O efetivo pagamento pode estar sujeito a compensação bancária.;;;;;;
Convênios;Convênios / Parcerias de Saída de Recursos;Pesquisa Básica;Convenente / OSC Parceira;Número Convênio / Parceria SIAFI;Página Inicial / Convênios / Convênio / Parcerias de Saída de Recursos / Convenente/OSC Parceiras / Convenente;não;sim;sim;Número de identificação do convênio / parceria no Sistema Administração Financeira (SIAFI). Os repasses de recursos do concedente / órgão ou entidade estadual parceiro ao convenente / Organização da Sociedade da Sociedade Civil (OSC) parceria são realizados por meio da execução da despesa (empenho, liquidação e pagamento) no SIAFI.;;;;;;
Convênios;Convênios / Parcerias de Saída de Recursos;Pesquisa Básica;Convenente / OSC Parceira;Título Convênio / Parceria;Página Inicial / Convênios / Convênio / Parcerias de Saída de Recursos / Convenente/OSC Parceiras / Convenente;não;não;sim;Nome ou descrição que sintetiza o objeto do convênio / parceria - instrumento de parceria entre o Estado e um terceiro (pessoa jurídica), como uma prefeitura, por exemplo, que prevê repasse de recursos pelo concedente / órgão ou entidade estadual parceiro ao convenente / Organização da Sociedade Civil (OSC) parceira, com o intuito de realizar ação ou projeto de interesse comum.;;;;;;
Convênios;Convênios / Parcerias de Saída de Recursos;Pesquisa Básica;Convenente / OSC Parceira;Concedente / Órgão ou Entidade Estadual Parceiro;Página Inicial / Convênios / Convênio / Parcerias de Saída de Recursos / Convenente/OSC Parceiras / Convenente;não;não;sim;Órgão/entidade que celebrou o convênio ou a parceria entre o governo estadual e um terceiro (convenente / Organização da Sociedade Civil (OSC) parceira), com previsão de repasse de recursos pelo órgão concedente ao convenente / OSC, com o intuito de realizar ação ou projeto de interesse comum.;;;;;;
Convênios;Convênios / Parcerias de Saída de Recursos;Pesquisa Básica;Convenente / OSC Parceira;Data Publicação;Página Inicial / Convênios / Convênio / Parcerias de Saída de Recursos / Convenente/OSC Parceiras / Convenente;não;não;sim;Data da publicação do extrato do convênio / parceria no Diário Oficial do Estado de Minas Gerais  - www.iof.mg.gov.br;;;;;;
Convênios;Convênios / Parcerias de Saída de Recursos;Pesquisa Básica;Convenente / OSC Parceira;Data Vigência Atualizada;Página Inicial / Convênios / Convênio / Parcerias de Saída de Recursos / Convenente/OSC Parceiras / Convenente;não;não;sim;Término da vigência do convênio / parceria, de acordo com o termo de convênio / parceria atualizado (incluindo aditivos). Data limite para a execução do plano do convênio / parceria, incluindo repasse de recursos.;;;;;;
Convênios;Convênios / Parcerias de Saída de Recursos;Pesquisa Básica;;Tipo/Especificação de Atendimento;Página Inicial / Convênios / Convênio / Parcerias de Saída de Recursos / Convenente/OSC Parceiras;sim;não;não;-;-;;;;;
Convênios;Convênios / Parcerias de Saída de Recursos;Pesquisa Básica;Tipo/Especificação de Atendimento;Tipo/Especificação de Atendimento;Página Inicial / Convênios / Convênio / Parcerias de Saída de Recursos / Tipo Especificação de Atendimento;não;não;sim;Número de identificação - Cadastro nacional de pessoa jurídica (CNPJ);;;;;;
Convênios;Convênios / Parcerias de Saída de Recursos;Pesquisa Básica;Tipo/Especificação de Atendimento;Valor Concedente / Órgão ou Entidade Estadual Parceiro Atualizado;Página Inicial / Convênios / Convênio / Parcerias de Saída de Recursos / Tipo Especificação de Atendimento;não;não;sim;Valor financeiro previsto no convênio / parceria para o órgão concedente ou entidade estadual parceiro repassar ao convenente / Organização da Sociedade Civil (OSC) parceira, incluindo termos aditivos.;;;;;;
Convênios;Convênios / Parcerias de Saída de Recursos;Pesquisa Básica;Tipo/Especificação de Atendimento;Valor Emenda Parlamentar Atualizado;Página Inicial / Convênios / Convênio / Parcerias de Saída de Recursos / Tipo Especificação de Atendimento;não;não;sim;Valor financeiro referente a indicação de um ou mais deputados estaduai, previsto no convênio / parceira para o órgão concedente repassar ao convenente, incluindo termos aditivos.;;;;;;
Convênios;Convênios / Parcerias de Saída de Recursos;Pesquisa Básica;Tipo/Especificação de Atendimento;Valor Interveniente / Outras Fontes Atualizado;Página Inicial / Convênios / Convênio / Parcerias de Saída de Recursos / Tipo Especificação de Atendimento;não;não;sim;Valor financeiro previsto no convênio / parceria para o interveniente (entidade pública ou privada que participa do convênio para manifestar consentimento ou assumir obrigações) ou outros partícipes repassar ao convenente, incluidno termos aditivos.;;;;;;
Convênios;Convênios / Parcerias de Saída de Recursos;Pesquisa Básica;Tipo/Especificação de Atendimento;Valor Contrapartida Atualizado;Página Inicial / Convênios / Convênio / Parcerias de Saída de Recursos / Tipo Especificação de Atendimento;não;não;sim;Valor financeiro previsto no convênio / parceira referente a contrapartida financeira a ser dada pelo convenente (entidade ou pessoa que firmou a parceria com o órgão concedente), incluindo termos aditivos;;;;;;
Convênios;Convênios / Parcerias de Saída de Recursos;Pesquisa Básica;Tipo/Especificação de Atendimento;Valor Total Atualizado;Página Inicial / Convênios / Convênio / Parcerias de Saída de Recursos / Tipo Especificação de Atendimento;não;não;sim;Valor financeiro total do convênio/parceria, incluindo termos aditivos. Refere-se à soma dos valores do concedente / órgão ou entidade estadual parceiro, emenda parlamentar, interveniente, outras fontes, contrapartida e rendimentos financeiros provenientes da aplicação dos recursos depositados na conta bancária do convênio / parceira.;;;;;;
Convênios;Convênios / Parcerias de Saída de Recursos;Pesquisa Básica;Tipo/Especificação de Atendimento;Valor Repassado pelo Concedente / Órgão ou Entidade Estadual Parceiro;Página Inicial / Convênios / Convênio / Parcerias de Saída de Recursos / Municípios dos Convenente/OSC Parceria / Tipo/Especificação de Atendimento;não;não;sim;Valor financeiro repassado pelo concedente/órgão ou entidade estadual parceiro ao convenente / Organização da Sociedade Civil (OSC) parceria, referente ao(s) convênios(s)/parceria(s) firmados(s) entre as partes por meio de pagamento via SIAFI. Abrange o valor do concedente / órgão ou entidade estadual parceiro, das emendas parlamentares e outras funções. O efetivo pagamento pode estar sujeito a compensação bancária.;;;;;;
Convênios;Convênios / Parcerias de Saída de Recursos;Pesquisa Básica;Tipo/Especificação de Atendimento;Município do Convenente / OSC Parceira;Página Inicial / Convênios / Convênio / Parcerias de Saída de Recursos / Municípios dos Convenente/OSC Parceria / Tipo/Especificação de Atendimento;não;sim;sim;Município onde se localiza o convenente (órgão / entidade pública ou privada) ou Organização da Sociedade Civil (OSC) parceira, que celebrou a parceria com o Estado para a execução de projeto ou atividade de interesse comum.;;;;;;
Convênios;Convênios / Parcerias de Saída de Recursos;Pesquisa Básica;Tipo/Especificação de Atendimento;CNPJ;Página Inicial / Convênios / Convênio / Parcerias de Saída de Recursos / Municípios dos Convenente/OSC Parceria / Tipo/Especificação de Atendimento / Município;não;não;sim;Número de identificação - Cadastro nacional de pessoa jurídica (CNPJ);;;;;;
Convênios;Convênios / Parcerias de Saída de Recursos;Pesquisa Básica;Tipo/Especificação de Atendimento;Convenente / OSC Parceira;Página Inicial / Convênios / Convênio / Parcerias de Saída de Recursos / Municípios dos Convenente/OSC Parceria / Tipo/Especificação de Atendimento / Município;não;sim;sim;Órgão / entidade (pública ou privada) que celebrou a parceria com o Estado para a execução de projeto ou atividade de interesse comum e, para isso, recebe recursos repassados pelo concedente / órgão ou entidade estadual parceiro;;;;;;
Convênios;Convênios / Parcerias de Saída de Recursos;Pesquisa Básica;Tipo/Especificação de Atendimento;Número Convênio / Parceria SIAFI;Página Inicial / Convênios / Convênio / Parcerias de Saída de Recursos / Municípios dos Convenente/OSC Parceria / Tipo/Especificação de Atendimento / Município / Convenente/OSC Parceira;não;sim;sim;Número de identificação do convênio / parceria no Sistema Administração Financeira (SIAFI). Os repasses de recursos do concedente / órgão ou entidade estadual parceiro ao convenente / Organização da Sociedade da Sociedade Civil (OSC) parceria são realizados por meio da execução da despesa (empenho, liquidação e pagamento) no SIAFI.;;;;;;
Convênios;Convênios / Parcerias de Saída de Recursos;Pesquisa Básica;Tipo/Especificação de Atendimento;Título Convênio / Parceria;Página Inicial / Convênios / Convênio / Parcerias de Saída de Recursos / Municípios dos Convenente/OSC Parceria / Tipo/Especificação de Atendimento / Município / Convenente/OSC Parceira;não;não;sim;Nome ou descrição que sintetiza o objeto do convênio / parceria - instrumento de parceria entre o Estado e um terceiro (pessoa jurídica), como uma prefeitura, por exemplo, que prevê repasse de recursos pelo concedente / órgão ou entidade estadual parceiro ao convenente / Organização da Sociedade Civil (OSC) parceira, com o intuito de realizar ação ou projeto de interesse comum.;;;;;;
Convênios;Convênios / Parcerias de Saída de Recursos;Pesquisa Básica;Tipo/Especificação de Atendimento;Concedente / Órgão ou Entidade Estadual Parceiro;Página Inicial / Convênios / Convênio / Parcerias de Saída de Recursos / Municípios dos Convenente/OSC Parceria / Tipo/Especificação de Atendimento / Município / Convenente/OSC Parceira;não;não;sim;Órgão/entidade que celebrou o convênio ou a parceria entre o governo estadual e um terceiro (convenente / Organização da Sociedade Civil (OSC) parceira), com previsão de repasse de recursos pelo órgão concedente ao convenente / OSC, com o intuito de realizar ação ou projeto de interesse comum.;;;;;;
Convênios;Convênios / Parcerias de Saída de Recursos;Pesquisa Básica;Tipo/Especificação de Atendimento;Data Publicação;Página Inicial / Convênios / Convênio / Parcerias de Saída de Recursos / Municípios dos Convenente/OSC Parceria / Tipo/Especificação de Atendimento / Município / Convenente/OSC Parceira;não;não;sim;Data da publicação do extrato do convênio / parceria no Diário Oficial do Estado de Minas Gerais  - www.iof.mg.gov.br;;;;;;
Convênios;Convênios / Parcerias de Saída de Recursos;Pesquisa Básica;Tipo/Especificação de Atendimento;Data Vigência Atualizada;Página Inicial / Convênios / Convênio / Parcerias de Saída de Recursos / Municípios dos Convenente/OSC Parceria / Tipo/Especificação de Atendimento / Município / Convenente/OSC Parceira;não;não;sim;Término da vigência do convênio / parceria, de acordo com o termo de convênio / parceria atualizado (incluindo aditivos). Data limite para a execução do plano do convênio / parceria, incluindo repasse de recursos.;;;;;;
